employee_id,gender,age,education,recruitment_channel,length_of_service
68301,Male,26,Bachelors,other,1
66073,Male,42,Masters & above,other,14
34970,Female,28,Bachelors,other,2
68442,Male,47,Bachelors,other,6
45718,Male,28,Bachelors,sourcing,4
7617,Female,30,Bachelors,other,4
1379,Male,40,Bachelors,other,6
11149,Female,38,Masters & above,other,5
8970,Male,27,Bachelors,other,1
28933,Male,34,Masters & above,other,2
69080,Female,36,Masters & above,other,4
51351,Male,38,Bachelors,other,4
68655,Female,31,Masters & above,other,3
46002,Female,33,Masters & above,sourcing,8
74494,Male,37,Bachelors,sourcing,5
69175,Male,28,Bachelors,sourcing,2
35607,Female,30,Bachelors,other,2
14469,Male,28,Bachelors,sourcing,2
62160,Male,43,Bachelors,other,14
67580,Male,29,Bachelors,sourcing,6
3726,Male,27,Bachelors,other,5
11019,Female,55,Masters & above,referred,5
20831,Male,29,Masters & above,other,2
7289,Female,37,Masters & above,sourcing,7
22635,Male,27,Bachelors,other,2
14179,Male,28,Bachelors,other,1
34627,Male,24,Below Secondary,other,2
41030,Male,30,Masters & above,sourcing,6
16789,Female,49,Bachelors,sourcing,4
71498,Male,27,Bachelors,sourcing,4
59222,Male,28,Bachelors,sourcing,1
39566,Male,32,Bachelors,sourcing,1
60738,Male,36,Bachelors,sourcing,7
68676,Female,39,Masters & above,sourcing,3
60617,Male,29,Bachelors,sourcing,2
59764,Female,60,Bachelors,other,3
38193,Male,33,Bachelors,sourcing,8
50849,Female,35,Masters & above,sourcing,2
705,Male,32,Bachelors,other,4
5360,Female,36,Bachelors,other,8
18059,Male,49,Masters & above,other,16
77294,Female,37,Masters & above,other,8
39349,Male,36,Bachelors,sourcing,7
22674,Female,30,Bachelors,other,6
64523,Male,42,Masters & above,other,6
54270,Male,28,Bachelors,other,1
71220,Female,28,Bachelors,sourcing,1
75104,Male,34,Masters & above,sourcing,4
67971,Female,35,Bachelors,other,6
37042,Male,29,Bachelors,sourcing,2
75397,Male,30,Masters & above,sourcing,3
73142,Male,30,Bachelors,sourcing,5
31436,Female,26,Bachelors,sourcing,2
1460,Male,28,Bachelors,sourcing,1
57226,Male,26,Bachelors,sourcing,5
27608,Male,34,Masters & above,other,7
26300,Male,33,Masters & above,sourcing,5
57986,Male,24,Below Secondary,sourcing,2
15766,Male,45,Masters & above,sourcing,5
47893,Male,47,Masters & above,sourcing,5
8323,Female,29,Bachelors,sourcing,3
32064,Female,31,Bachelors,other,5
51123,Male,27,Bachelors,other,5
9539,Male,30,Bachelors,sourcing,5
29623,Female,38,Masters & above,other,8
29795,Male,34,Bachelors,sourcing,9
77096,Male,28,Bachelors,other,2
6626,Male,26,Bachelors,sourcing,1
2293,Female,34,Masters & above,sourcing,7
69873,Female,30,Bachelors,other,5
25959,Female,29,Bachelors,sourcing,6
38586,Male,30,Masters & above,other,4
17124,Male,27,Bachelors,sourcing,2
68702,Male,41,Bachelors,other,12
1840,Female,29,Bachelors,other,3
24734,Male,58,Bachelors,sourcing,25
55192,Female,27,Bachelors,other,4
10506,Male,43,Bachelors,sourcing,12
8726,Male,24,Bachelors,other,2
32497,Male,32,Bachelors,other,6
6046,Male,39,Masters & above,other,6
457,Female,54,Bachelors,other,4
18799,Male,40,Bachelors,sourcing,14
12700,Male,33,Masters & above,sourcing,4
11032,Male,28,Bachelors,other,2
61440,Male,28,Bachelors,other,3
71746,Female,31,Bachelors,other,6
25208,Male,35,Masters & above,sourcing,10
75169,Male,25,Bachelors,sourcing,1
45883,Female,27,Bachelors,sourcing,2
74593,Male,34,Bachelors,other,9
49316,Male,38,Bachelors,other,3
73021,Female,32,Bachelors,other,2
3924,Male,60,Bachelors,other,7
8664,Male,54,Masters & above,sourcing,14
64678,Male,37,Bachelors,other,10
17059,Female,37,Bachelors,other,10
56189,Male,27,Bachelors,sourcing,1
6653,Male,33,Masters & above,other,5
52607,Male,30,Bachelors,sourcing,2
19020,Male,40,Bachelors,other,14
18215,Male,27,Bachelors,other,3
25401,Male,26,Bachelors,other,3
12418,Male,30,Bachelors,other,3
54743,Male,28,Bachelors,other,2
46892,Male,40,Bachelors,other,15
58399,Male,29,Bachelors,other,3
55489,Male,47,Masters & above,sourcing,2
12880,Female,28,Bachelors,other,1
39668,Male,32,Bachelors,sourcing,2
76582,Male,29,Bachelors,sourcing,3
19099,Male,36,Bachelors,other,2
28908,Male,34,Masters & above,sourcing,3
47453,Male,25,Bachelors,other,2
74824,Male,25,Bachelors,other,1
67348,Male,28,Bachelors,other,6
343,Male,51,Bachelors,other,6
20484,Male,28,Bachelors,sourcing,5
66490,Female,23,Bachelors,other,2
11983,Female,41,Bachelors,other,5
71362,Male,33,Bachelors,sourcing,7
31054,Male,36,Masters & above,other,3
64006,Male,27,Bachelors,other,2
60019,Female,28,Bachelors,sourcing,1
426,Male,34,Bachelors,other,8
39910,Female,27,Bachelors,other,3
71589,Male,28,Bachelors,sourcing,3
60221,Female,44,Masters & above,sourcing,15
43069,Male,41,Masters & above,sourcing,3
62526,Male,25,Bachelors,other,1
15351,Male,36,Masters & above,other,8
13845,Female,41,Masters & above,other,13
60426,Male,26,Bachelors,sourcing,2
65350,Male,32,Bachelors,other,8
10875,Female,57,Bachelors,other,16
42946,Male,30,Bachelors,other,3
48897,Male,31,Bachelors,other,2
66794,Male,31,Bachelors,sourcing,4
33054,Male,30,Bachelors,other,6
12168,Male,32,Bachelors,sourcing,7
37391,Male,30,Bachelors,other,5
12465,Male,34,Bachelors,other,7
59227,Male,35,Masters & above,sourcing,7
77273,Female,23,Bachelors,other,1
3418,Male,30,Bachelors,other,6
16918,Male,42,Masters & above,sourcing,13
17,Male,50,Bachelors,sourcing,13
12003,Male,33,Masters & above,other,8
37618,Male,27,Bachelors,other,2
48587,Male,35,Bachelors,other,9
72215,Male,39,Bachelors,other,7
12263,Female,34,Masters & above,other,9
7615,Female,33,Masters & above,other,7
76601,Male,32,Bachelors,sourcing,6
7818,Male,33,Bachelors,other,3
56496,Male,40,Bachelors,other,15
64050,Male,32,Bachelors,sourcing,4
20353,Male,25,Bachelors,sourcing,2
77114,Male,26,Bachelors,other,3
6001,Female,39,Bachelors,other,8
35302,Male,35,Masters & above,other,4
39086,Male,39,Masters & above,other,5
44746,Male,36,Bachelors,sourcing,9
12694,Male,29,Bachelors,sourcing,6
74816,Female,42,Masters & above,other,14
11386,Male,41,Bachelors,sourcing,3
55861,Male,32,Bachelors,sourcing,7
68981,Male,40,Masters & above,referred,8
28760,Male,48,Bachelors,sourcing,3
35173,Male,36,Masters & above,sourcing,8
63874,Male,29,Bachelors,sourcing,3
5697,Female,47,Masters & above,other,16
73721,Male,25,Bachelors,other,3
33555,Male,39,Bachelors,other,6
3988,Female,27,Bachelors,sourcing,1
75132,Male,27,Bachelors,other,1
72828,Male,34,Bachelors,other,2
44360,Female,28,Bachelors,other,4
77024,Male,39,Masters & above,sourcing,13
58617,Male,37,Bachelors,sourcing,7
27879,Female,29,Bachelors,sourcing,1
69307,Male,35,Bachelors,other,4
34485,Male,35,Bachelors,sourcing,9
39711,Male,34,Bachelors,other,4
6659,Male,27,Bachelors,sourcing,2
3214,Male,50,Masters & above,sourcing,7
66604,Male,35,Bachelors,sourcing,3
32831,Male,53,Bachelors,other,6
13186,Male,37,Masters & above,other,3
49688,Female,44,Bachelors,sourcing,16
5849,Male,34,Bachelors,other,5
46558,Male,28,Bachelors,other,2
66824,Male,39,Bachelors,sourcing,7
54548,Female,29,Bachelors,sourcing,1
75266,Female,26,Bachelors,other,1
21751,Male,42,Bachelors,other,7
2746,Male,28,Bachelors,sourcing,4
35796,Male,30,Bachelors,other,5
22638,Male,27,Bachelors,other,1
46626,Male,30,Bachelors,sourcing,6
27962,Male,31,Masters & above,other,5
67562,Female,56,Masters & above,sourcing,16
7169,Male,33,Masters & above,other,3
11972,Female,43,Bachelors,sourcing,4
59144,Male,31,Masters & above,other,10
65451,Male,24,Below Secondary,other,1
1471,Male,30,Bachelors,other,6
63728,Female,34,Bachelors,other,7
69301,Male,32,Bachelors,other,2
3814,Male,30,Bachelors,sourcing,2
33942,Male,32,Bachelors,sourcing,5
55500,Female,30,Masters & above,other,2
42222,Female,46,Masters & above,sourcing,14
37202,Male,35,Bachelors,sourcing,5
30831,Male,42,Bachelors,other,17
17795,Male,38,Bachelors,other,4
56519,Male,57,Masters & above,other,7
49123,Female,31,Bachelors,other,6
24575,Male,33,Masters & above,other,6
70356,Female,33,Bachelors,other,7
19090,Male,44,Masters & above,sourcing,7
16112,Male,31,Masters & above,sourcing,6
24489,Male,29,Bachelors,referred,6
56729,Female,37,Masters & above,other,9
14366,Male,35,Bachelors,sourcing,10
61925,Male,60,Bachelors,other,13
20137,Male,29,Bachelors,other,5
64177,Male,28,Bachelors,other,5
35197,Male,34,Masters & above,sourcing,2
29862,Male,28,Bachelors,other,7
30540,Male,28,Bachelors,other,4
19537,Male,39,Bachelors,other,2
69713,Male,53,Bachelors,sourcing,7
52389,Male,34,Bachelors,other,5
1334,Male,30,Masters & above,other,3
2379,Male,23,Bachelors,sourcing,1
72989,Male,42,Masters & above,other,8
58870,Female,39,Masters & above,other,5
50304,Female,23,Below Secondary,other,2
17524,Male,40,Bachelors,other,10
70623,Male,33,Bachelors,sourcing,9
56289,Male,32,Bachelors,other,1
5477,Male,27,Bachelors,sourcing,3
54498,Male,29,Bachelors,other,2
52854,Male,28,Bachelors,other,3
12116,Male,32,Bachelors,other,6
25367,Female,38,Masters & above,sourcing,10
42241,Female,37,Masters & above,other,8
54927,Female,30,Bachelors,sourcing,4
2920,Male,45,Masters & above,sourcing,7
24113,Male,31,Bachelors,other,8
73056,Male,35,Masters & above,other,7
13412,Male,34,Masters & above,other,4
51063,Female,29,Bachelors,other,4
43870,Male,38,Bachelors,other,9
72430,Female,29,Bachelors,sourcing,6
41258,Female,33,Bachelors,other,7
47871,Male,36,Bachelors,sourcing,6
15624,Male,47,Bachelors,other,17
63464,Female,43,Masters & above,other,13
44777,Male,29,Bachelors,sourcing,2
27331,Female,56,Masters & above,other,10
73775,Male,31,Bachelors,sourcing,5
9169,Male,21,Bachelors,other,2
24437,Male,36,Masters & above,other,3
67982,Male,34,Bachelors,sourcing,5
22012,Female,44,Bachelors,other,5
64753,Male,26,Bachelors,sourcing,4
12456,Male,29,Bachelors,sourcing,1
67100,Male,24,Below Secondary,other,1
34950,Male,36,Bachelors,sourcing,4
2837,Male,47,Bachelors,other,7
49352,Male,46,Bachelors,sourcing,15
58030,Male,27,Bachelors,other,1
64244,Male,30,Masters & above,other,4
77247,Male,35,Bachelors,sourcing,9
69448,Male,44,Masters & above,sourcing,13
58376,Male,37,Bachelors,other,3
22560,Male,35,Masters & above,other,2
18838,Male,25,Below Secondary,other,1
63425,Male,33,Bachelors,other,6
77553,Male,31,Bachelors,other,2
36793,Male,53,Masters & above,other,3
32938,Male,25,Bachelors,sourcing,1
22260,Female,46,Masters & above,other,6
37113,Female,41,Masters & above,other,8
2711,Male,42,Bachelors,other,5
29471,Male,39,Masters & above,sourcing,6
75088,Male,29,Bachelors,other,2
69644,Male,24,Bachelors,other,3
76597,Male,45,Bachelors,other,15
35625,Male,45,Bachelors,other,20
16592,Female,35,Bachelors,sourcing,7
24582,Male,35,Masters & above,sourcing,7
42795,Female,33,Bachelors,sourcing,5
73904,Male,34,Bachelors,sourcing,7
63857,Male,29,Below Secondary,sourcing,2
1939,Male,35,Masters & above,other,8
48300,Female,26,Bachelors,other,2
67200,Male,22,Bachelors,other,1
36622,Female,33,Bachelors,other,9
5298,Male,50,Masters & above,other,19
31094,Female,45,Bachelors,other,15
11161,Male,33,Bachelors,other,7
30420,Male,35,Masters & above,sourcing,7
76683,Female,29,Bachelors,other,2
29688,Male,47,Bachelors,sourcing,16
8061,Male,27,Bachelors,sourcing,2
78042,Male,27,Bachelors,other,1
43122,Male,27,Bachelors,other,3
48463,Male,27,Bachelors,other,1
70184,Male,42,Bachelors,sourcing,7
25124,Female,28,Bachelors,other,4
7861,Female,41,Bachelors,other,10
38217,Male,35,Bachelors,sourcing,4
51138,Female,27,Bachelors,other,3
16202,Male,42,Masters & above,other,3
51182,Male,55,Bachelors,sourcing,2
54095,Male,26,Bachelors,other,3
35972,Male,35,Bachelors,sourcing,5
72365,Male,49,Bachelors,other,17
73691,Female,27,Bachelors,other,3
37406,Male,31,Masters & above,other,5
77414,Female,30,Bachelors,sourcing,5
39479,Male,33,Bachelors,other,3
37626,Male,38,Masters & above,sourcing,6
20150,Female,38,Masters & above,other,9
41549,Male,36,Masters & above,sourcing,10
44031,Male,41,Masters & above,other,7
74776,Male,26,Bachelors,other,2
21029,Female,51,Masters & above,other,5
61178,Male,28,Bachelors,other,2
40516,Male,32,Masters & above,other,3
28081,Male,45,Bachelors,sourcing,15
2366,Male,26,Bachelors,sourcing,1
71265,Male,30,Bachelors,sourcing,4
46427,Female,33,Bachelors,sourcing,7
54052,Female,30,Bachelors,other,3
45007,Male,27,Bachelors,sourcing,2
8379,Male,32,Bachelors,sourcing,9
75709,Male,33,Bachelors,other,6
16161,Female,32,Masters & above,other,6
21866,Male,29,Bachelors,other,1
68260,Male,32,Masters & above,other,6
38289,Male,42,Bachelors,other,17
30219,Male,26,Bachelors,other,2
53702,Male,28,Bachelors,sourcing,2
46085,Male,45,Masters & above,other,5
32929,Male,36,Masters & above,sourcing,9
10657,Male,36,Bachelors,sourcing,7
6609,Male,33,Masters & above,other,4
8268,Male,39,Bachelors,sourcing,11
4446,Male,34,Masters & above,other,4
19426,Male,46,Bachelors,other,11
77600,Male,36,Bachelors,other,5
70731,Male,38,Masters & above,other,2
28322,Female,27,Bachelors,other,5
32572,Female,40,Masters & above,other,3
3374,Male,37,Bachelors,other,4
69133,Female,34,Bachelors,other,3
77701,Male,40,Bachelors,sourcing,7
70181,Female,36,Bachelors,other,8
24639,Male,32,Masters & above,other,3
51562,Male,24,Bachelors,sourcing,1
35997,Male,30,Bachelors,other,3
31195,Female,24,Below Secondary,referred,3
54557,Male,22,Bachelors,sourcing,1
60199,Male,30,Bachelors,sourcing,3
54504,Male,42,Masters & above,other,6
7501,Male,31,Bachelors,other,7
12553,Male,29,Bachelors,sourcing,2
47133,Male,32,Bachelors,other,4
23911,Female,30,Bachelors,other,3
26878,Male,35,Bachelors,sourcing,6
66891,Male,43,Bachelors,other,3
66731,Male,34,Bachelors,other,7
66870,Male,24,Bachelors,other,1
50672,Male,31,Masters & above,other,7
51007,Male,50,Bachelors,sourcing,8
76368,Male,29,Bachelors,sourcing,3
30957,Male,30,Bachelors,other,8
77717,Female,32,Bachelors,other,7
70874,Male,33,Bachelors,sourcing,7
44708,Male,36,Bachelors,other,7
21366,Male,44,Bachelors,other,14
37552,Male,25,Bachelors,sourcing,2
68999,Male,31,Bachelors,other,3
60983,Male,36,Bachelors,other,5
52280,Male,31,Bachelors,other,5
74260,Male,28,Bachelors,sourcing,3
68742,Male,35,Masters & above,sourcing,5
39355,Male,29,Bachelors,other,1
62349,Female,41,Masters & above,other,6
47667,Male,46,Masters & above,other,16
28189,Male,34,Bachelors,other,5
59654,Male,39,Bachelors,sourcing,7
17578,Female,37,Bachelors,sourcing,7
39045,Male,42,Bachelors,sourcing,7
67465,Female,35,Bachelors,other,3
25815,Male,34,Bachelors,sourcing,3
52060,Male,27,Bachelors,sourcing,6
35363,Male,22,Below Secondary,sourcing,2
53585,Male,28,Bachelors,other,3
23426,Male,32,Bachelors,other,5
62862,Female,38,Masters & above,other,9
64129,Male,34,Bachelors,other,9
3592,Male,29,Bachelors,sourcing,2
28779,Male,24,Below Secondary,other,2
649,Female,40,Masters & above,other,7
60673,Male,48,Bachelors,other,5
23255,Female,31,Bachelors,sourcing,7
4088,Male,29,Bachelors,sourcing,3
25780,Male,39,Bachelors,sourcing,11
21819,Male,45,Masters & above,sourcing,11
64724,Male,38,Masters & above,sourcing,2
24068,Female,30,Bachelors,other,7
22,Female,57,Masters & above,other,18
36139,Male,34,Masters & above,sourcing,6
73773,Male,35,Bachelors,sourcing,10
29645,Male,26,Bachelors,sourcing,1
72991,Male,40,Masters & above,other,9
12336,Male,49,Bachelors,sourcing,18
19008,Male,34,Masters & above,other,6
69287,Female,37,Masters & above,sourcing,3
47016,Male,36,Bachelors,other,7
57149,Male,33,Bachelors,sourcing,3
23970,Male,40,Masters & above,other,7
1213,Male,36,Bachelors,other,9
54217,Male,32,Bachelors,other,4
31490,Male,42,Bachelors,sourcing,6
31706,Male,29,Bachelors,other,2
41340,Male,33,Masters & above,other,6
68604,Female,44,Bachelors,sourcing,7
19001,Male,40,Bachelors,sourcing,7
34919,Male,39,Bachelors,other,10
35602,Male,31,Bachelors,other,6
30681,Male,31,Bachelors,other,7
18764,Male,29,Bachelors,other,4
32458,Male,35,Bachelors,sourcing,2
27130,Female,32,Masters & above,other,4
44242,Male,32,Bachelors,other,7
6510,Female,31,Bachelors,sourcing,7
49643,Male,36,Bachelors,other,7
12169,Female,27,Bachelors,sourcing,4
42550,Male,30,Bachelors,sourcing,5
59997,Female,45,Bachelors,other,15
36961,Female,41,Masters & above,sourcing,6
56021,Male,43,Masters & above,sourcing,2
8478,Female,31,Bachelors,other,3
57916,Male,43,Bachelors,other,3
28734,Male,33,Bachelors,other,7
4965,Male,27,Bachelors,other,2
22733,Male,33,Bachelors,other,6
42522,Male,30,Bachelors,other,3
55396,Male,29,Bachelors,other,3
65925,Female,34,Masters & above,other,6
36129,Female,49,Masters & above,sourcing,17
36778,Male,32,Bachelors,sourcing,5
19533,Male,59,Masters & above,sourcing,4
47272,Male,29,Bachelors,sourcing,2
46703,Male,32,Masters & above,other,5
54464,Male,27,Bachelors,sourcing,1
62377,Female,25,Below Secondary,other,1
20400,Male,28,Bachelors,sourcing,2
14878,Male,34,Masters & above,other,5
64818,Male,35,Masters & above,other,3
21852,Male,31,Masters & above,sourcing,6
52172,Female,34,Bachelors,other,7
53593,Female,57,Masters & above,sourcing,25
61432,Male,29,Bachelors,referred,1
70657,Male,35,Bachelors,other,3
33390,Female,42,Bachelors,other,4
68757,Female,29,Bachelors,sourcing,5
34738,Male,29,Bachelors,sourcing,5
7835,Female,35,Bachelors,other,4
17983,Male,31,Bachelors,other,8
12613,Male,36,Masters & above,sourcing,9
26033,Female,32,Bachelors,other,3
49666,Male,39,Masters & above,other,6
73094,Male,43,Bachelors,other,14
54132,Male,33,Bachelors,sourcing,4
56057,Female,35,Bachelors,other,10
76959,Female,27,Bachelors,other,3
16297,Female,29,Bachelors,sourcing,2
27104,Female,48,Masters & above,other,18
42743,Male,37,Bachelors,sourcing,3
11482,Male,36,Masters & above,sourcing,7
65807,Female,31,Bachelors,other,1
67577,Male,35,Bachelors,other,7
9418,Female,33,Bachelors,sourcing,7
50510,Male,38,Masters & above,sourcing,6
24897,Male,30,Bachelors,other,10
14964,Male,32,Bachelors,other,4
72000,Female,43,Bachelors,other,5
25763,Female,34,Masters & above,other,7
12348,Male,30,Bachelors,other,3
63174,Male,27,Bachelors,sourcing,1
46777,Male,33,Bachelors,sourcing,4
73035,Female,38,Masters & above,sourcing,4
43688,Male,37,Masters & above,sourcing,6
9713,Female,38,Masters & above,other,10
18989,Male,35,Bachelors,other,4
77242,Male,40,Bachelors,other,4
75466,Female,35,Bachelors,other,7
10354,Male,35,Masters & above,sourcing,6
1055,Male,23,Bachelors,other,2
63950,Male,46,Masters & above,sourcing,15
17134,Male,52,Bachelors,other,15
21020,Female,30,Bachelors,sourcing,4
27234,Male,24,Bachelors,sourcing,1
4358,Male,37,Masters & above,other,4
49170,Male,25,Bachelors,sourcing,2
60785,Male,30,Bachelors,sourcing,1
64810,Male,34,Bachelors,other,7
63229,Female,40,Bachelors,sourcing,5
39743,Male,24,Bachelors,other,1
73113,Male,29,Bachelors,other,6
49351,Female,29,Masters & above,sourcing,4
73584,Male,31,Bachelors,other,5
16840,Male,30,Bachelors,sourcing,1
26842,Male,30,Bachelors,sourcing,7
77364,Male,32,Bachelors,other,6
2951,Male,33,Bachelors,other,8
60272,Male,31,Bachelors,sourcing,3
30364,Female,33,Bachelors,sourcing,2
67777,Male,41,Masters & above,other,2
20556,Male,40,Masters & above,sourcing,3
55068,Female,29,Bachelors,other,1
17660,Male,29,Bachelors,sourcing,5
1884,Male,28,Bachelors,sourcing,4
10923,Male,29,Bachelors,other,3
4349,Male,47,Bachelors,other,15
46803,Male,41,Masters & above,sourcing,6
64163,Male,39,Bachelors,sourcing,8
34110,Male,34,Bachelors,other,9
43925,Female,30,Bachelors,other,1
71723,Female,30,Bachelors,sourcing,6
73103,Male,40,Masters & above,sourcing,14
77855,Male,30,Bachelors,other,5
74871,Male,28,Bachelors,sourcing,4
